"Date","66 m","78 m","92 m","110 m","131 m","156 m","186 m","266 m","380 m"
1993-03-02,0.345,0.376,0.744,1.106,1.525,1.737,3.284,5.297,5.213
1993-03-03,0.302,0.335,0.723,1.079,1.57,1.793,3.385,5.314,5.223
1993-03-04,0.284,0.347,0.733,1.103,1.664,1.936,3.635,5.347,5.223
1993-03-05,0.289,0.385,0.75,1.132,1.728,2.059,3.842,5.381,5.222
1993-03-06,0.217,0.388,0.775,1.188,1.831,2.218,4.108,5.406,5.218
1993-03-07,0.178,0.39,0.823,1.261,2.034,2.453,4.39,5.385,5.204
1993-03-08,0.343,0.549,0.936,1.384,2.37,2.935,4.767,5.402,5.209
1993-03-09,0.4,0.703,0.977,1.462,2.442,3.141,5.102,5.432,5.231
1993-03-10,0.347,0.727,0.976,1.509,2.451,3.272,5.205,5.483,5.215
1993-03-11,0.396,0.735,0.964,1.539,2.513,3.37,5.126,5.451,5.214
1993-03-12,0.331,0.701,0.993,1.624,2.619,3.45,5.045,5.408,5.233
1993-03-13,0.499,0.837,1.072,1.716,2.773,3.562,4.966,5.35,5.263
1993-03-14,0.388,0.811,1.017,1.685,2.662,3.523,4.952,5.295,5.281
1993-03-15,0.464,0.652,1.097,1.784,2.712,3.535,4.821,5.222,5.306
1993-03-16,0.464,0.841,1.213,1.879,2.738,3.554,4.776,5.223,5.347
1993-03-17,0.474,0.723,1.201,1.837,2.676,3.527,4.747,5.181,5.364
1993-03-18,0.431,0.689,1.164,1.796,2.598,3.482,4.756,5.144,5.392
1993-03-19,0.27,0.717,1.179,1.888,2.677,3.507,4.69,5.173,5.41
1993-03-20,0.385,0.763,1.141,1.95,2.803,3.507,4.475,5.089,5.413
1993-03-21,0.383,0.773,1.084,1.862,2.752,3.508,4.46,4.97,5.429
1993-03-22,0.332,0.738,1.067,1.865,2.734,3.464,4.409,4.939,5.438
1993-03-23,0.315,0.711,1.079,1.882,2.734,3.45,4.308,4.943,5.453
1993-03-24,0.245,0.714,1.083,1.876,2.671,3.444,4.348,4.985,5.46
1993-03-25,0.223,0.677,1.054,1.862,2.615,3.395,4.372,4.99,5.451
1993-03-26,0.226,0.68,1.035,1.841,2.594,3.35,4.411,4.964,5.461
1993-03-27,0.196,0.656,1.028,1.829,2.553,3.325,4.436,4.993,5.46
1993-03-28,0.208,0.631,1.007,1.817,2.544,3.294,4.368,5.019,5.451
1993-03-29,0.176,0.607,1,1.797,2.517,3.273,4.365,5.037,5.442
1993-03-30,0.186,0.601,0.988,1.775,2.508,3.247,4.333,5.034,5.436
1993-03-31,0.151,0.596,1.005,1.774,2.48,3.231,4.306,5.07,5.423
1993-04-01,0.177,0.654,1.004,1.781,2.517,3.232,4.302,5.095,5.426
1993-04-02,0.154,0.656,0.986,1.737,2.424,3.184,4.468,5.111,5.415
1993-04-03,0.123,0.621,0.99,1.727,2.405,3.154,4.538,5.154,5.397
1993-04-04,0.124,0.607,0.991,1.737,2.435,3.127,4.508,5.143,5.364
1993-04-05,0.164,0.632,0.96,1.695,2.382,3.074,4.602,5.074,5.332
1993-04-06,0.174,0.689,0.942,1.666,2.36,3.021,4.704,5.06,5.322
1993-04-07,0.192,0.691,0.93,1.67,2.363,2.996,4.632,5.057,5.306
1993-04-08,0.189,0.683,0.89,1.643,2.348,2.96,4.487,5.016,5.296
1993-04-09,0.196,0.635,0.862,1.623,2.278,2.92,4.254,4.974,5.28
1993-04-10,0.193,0.607,0.832,1.592,2.232,2.859,4.088,4.917,5.277
1993-04-11,0.192,0.579,0.806,1.563,2.163,2.803,3.958,4.877,5.272
1993-04-12,0.18,0.547,0.774,1.524,2.102,2.752,3.862,4.842,5.267
1993-04-13,0.19,0.506,0.749,1.494,2.015,2.7,3.732,4.834,5.258
1993-04-14,0.192,0.463,0.731,1.466,1.958,2.654,3.617,4.856,5.251
1993-04-15,0.209,0.486,0.713,1.425,1.95,2.552,3.594,4.871,5.233
1993-04-16,0.262,0.523,0.695,1.375,1.994,2.486,3.59,4.761,5.233
1993-04-17,0.263,0.56,0.689,1.334,1.933,2.403,3.796,4.736,5.243
1993-04-18,0.285,0.57,0.665,1.297,1.909,2.325,3.878,4.712,5.248
1993-04-19,0.308,0.568,0.653,1.259,1.903,2.263,3.936,4.691,5.264
1993-04-20,0.326,0.56,0.662,1.25,1.873,2.244,3.966,4.743,5.283
1993-04-21,0.347,0.554,0.669,1.241,1.855,2.225,3.966,4.786,5.295
1993-04-22,0.363,0.573,0.7,1.261,1.846,2.239,3.891,4.775,5.292
1993-04-23,0.385,0.601,0.733,1.282,1.855,2.255,3.801,4.751,5.294
1993-04-24,0.418,0.655,0.783,1.315,1.831,2.269,3.687,4.756,5.297
1993-04-25,0.437,0.707,0.836,1.353,1.837,2.286,3.632,4.766,5.304
1993-04-26,0.478,0.779,0.884,1.392,1.856,2.311,3.586,4.752,5.285
1993-04-27,0.559,0.826,0.923,1.417,1.902,2.327,3.536,4.703,5.298
1993-04-28,0.591,0.877,0.984,1.47,1.912,2.353,3.555,4.775,5.29
1993-04-29,0.643,0.911,1.018,1.496,1.945,2.379,3.495,4.81,5.296
1993-04-30,0.685,0.937,1.029,1.503,1.952,2.383,3.517,4.84,5.301
1993-05-01,0.754,0.957,1.066,1.514,1.973,2.381,3.51,4.863,5.317
1993-05-02,0.793,0.973,1.108,1.529,1.977,2.376,3.511,4.907,5.337
1993-05-03,0.823,1,1.125,1.543,1.979,2.362,3.529,4.971,5.353
1993-05-04,0.847,1.013,1.122,1.56,1.992,2.351,3.541,4.997,5.346
1993-05-05,0.92,1.095,1.131,1.563,2.011,2.32,3.494,4.98,5.391
1993-05-06,0.914,1.1,1.146,1.588,2.018,2.334,3.515,5.037,5.392
1993-05-07,0.943,1.13,1.147,1.587,2.038,2.317,3.492,5.072,5.401
1993-05-08,0.929,1.13,1.142,1.605,2.06,2.335,3.5,5.131,5.392
1993-05-09,0.96,1.132,1.134,1.613,2.09,2.332,3.486,5.149,5.387
1993-05-10,0.954,1.157,1.147,1.643,2.143,2.39,3.57,5.226,5.373
1993-05-11,0.978,1.149,1.157,1.674,2.191,2.426,3.682,5.317,5.354
1993-05-12,0.983,1.148,1.173,1.691,2.231,2.488,3.803,5.422,5.349
1993-05-13,1.02,1.154,1.166,1.687,2.252,2.543,3.912,5.521,5.35
1993-05-14,1.018,1.168,1.171,1.701,2.293,2.649,4.032,5.64,5.345
1993-05-15,1.036,1.173,1.185,1.719,2.343,2.755,4.215,5.752,5.339
1993-05-16,1.068,1.188,1.203,1.746,2.376,2.819,4.349,5.844,5.336
1993-05-17,1.108,1.225,1.202,1.761,2.379,2.781,4.292,5.918,5.338
1993-05-18,1.114,1.259,1.213,1.803,2.445,2.786,4.22,5.999,5.343
1993-05-19,1.122,1.267,1.248,1.856,2.517,2.813,4.264,6.09,5.346
1993-05-20,1.107,1.269,1.316,1.917,2.6,2.881,4.344,6.194,5.358
1993-05-21,1.101,1.257,1.381,1.985,2.714,3.056,4.61,6.31,5.376
1993-05-22,1.081,1.258,1.422,2.04,2.809,3.297,4.881,6.437,5.396
1993-05-23,1.09,1.266,1.454,2.068,2.869,3.539,5.091,6.473,5.418
1993-05-24,1.073,1.302,1.51,2.123,2.996,3.866,5.353,6.466,5.43
1993-05-25,1.101,1.403,1.606,2.203,3.223,4.27,5.789,6.439,5.429
1993-05-26,1.16,1.522,1.626,2.273,3.359,4.438,5.818,6.424,5.429
1993-05-27,1.212,1.601,1.635,2.367,3.438,4.514,5.716,6.435,5.422
1993-05-28,1.308,1.683,1.69,2.484,3.529,4.578,5.759,6.449,5.422
1993-05-29,1.407,1.751,1.708,2.557,3.515,4.568,5.721,6.464,5.423
1993-05-30,1.495,1.812,1.688,2.573,3.453,4.531,5.64,6.477,5.421
1993-05-31,1.548,1.871,1.692,2.625,3.519,4.56,5.774,6.48,5.414
1993-06-01,1.635,1.949,1.678,2.642,3.55,4.524,5.893,6.484,5.41
1993-06-02,1.736,1.956,1.642,2.586,3.394,4.413,5.696,6.491,5.413
1993-06-03,1.749,1.925,1.645,2.57,3.314,4.357,5.582,6.47,5.417
1993-06-04,1.742,1.924,1.619,2.545,3.268,4.287,5.488,6.436,5.417
1993-06-05,1.715,1.889,1.585,2.516,3.206,4.26,5.478,6.409,5.409
1993-06-06,1.678,1.857,1.55,2.482,3.166,4.214,5.437,6.381,5.408
1993-06-07,1.666,1.847,1.526,2.45,3.122,4.158,5.33,6.335,5.412
1993-06-08,1.64,1.854,1.534,2.438,3.116,4.127,5.347,6.299,5.41
1993-06-09,1.739,1.896,1.549,2.434,3.207,4.048,5.38,6.241,5.41
1993-06-10,1.677,1.93,1.52,2.438,3.146,4.014,5.3,6.215,5.413
1993-06-11,1.644,1.94,1.511,2.427,3.109,3.977,5.224,6.177,5.414
1993-06-12,1.621,1.9,1.518,2.423,3.118,3.939,5.189,6.125,5.42
1993-06-13,1.631,1.877,1.517,2.406,3.13,3.849,5.139,6.056,5.422
1993-06-14,1.628,1.874,1.51,2.367,3.096,3.774,5.083,5.974,5.424
1993-06-15,1.608,1.859,1.514,2.341,3.055,3.72,5.048,5.915,5.428
1993-06-16,1.583,1.851,1.507,2.325,3.019,3.676,5.033,5.873,5.432
1993-06-17,1.569,1.864,1.484,2.31,3.002,3.662,5.013,5.826,5.438
1993-06-18,1.542,1.874,1.454,2.304,3.01,3.666,4.965,5.805,5.441
1993-06-19,1.554,1.844,1.428,2.292,3.014,3.661,4.915,5.798,5.443
1993-06-20,1.537,1.8,1.405,2.273,2.987,3.644,4.89,5.809,5.445
1993-06-21,1.513,1.766,1.379,2.239,2.954,3.595,4.857,5.8,5.448
1993-06-22,1.478,1.727,1.357,2.199,2.902,3.574,4.857,5.827,5.443
1993-06-23,1.476,1.723,1.346,2.148,2.889,3.532,4.852,5.854,5.444
1993-06-24,1.439,1.726,1.353,2.14,2.849,3.515,4.898,5.933,5.44
1993-06-25,1.407,1.729,1.344,2.142,2.849,3.475,4.896,5.981,5.433
1993-06-26,1.374,1.699,1.33,2.122,2.841,3.441,4.861,5.984,5.439
1993-06-27,1.357,1.666,1.35,2.113,2.882,3.431,4.876,6.002,5.448
1993-06-28,1.367,1.653,1.377,2.138,2.936,3.429,4.898,6.03,5.45
1993-06-29,1.361,1.659,1.393,2.16,2.94,3.455,4.902,6.038,5.45
1993-06-30,1.371,1.674,1.418,2.184,2.951,3.483,4.929,6.042,5.452
1993-07-01,1.376,1.681,1.433,2.231,2.988,3.499,4.953,6.025,5.456
1993-07-02,1.377,1.694,1.47,2.26,3.022,3.512,4.956,5.991,5.461
1993-07-03,1.379,1.696,1.52,2.281,3.057,3.531,4.963,5.964,5.469
1993-07-04,1.391,1.686,1.517,2.265,3.085,3.537,4.963,5.933,5.48
1993-07-05,1.379,1.67,1.53,2.27,3.1,3.573,5.001,5.946,5.487
1993-07-06,1.372,1.67,1.529,2.302,3.149,3.588,5.043,5.957,5.494
1993-07-07,1.331,1.661,1.595,2.379,3.203,3.62,5.08,5.964,5.498
1993-07-08,1.331,1.651,1.659,2.406,3.264,3.639,5.117,5.944,5.511
1993-07-09,1.321,1.638,1.67,2.407,3.278,3.655,5.155,5.933,5.528
1993-07-10,1.304,1.629,1.668,2.416,3.282,3.669,5.187,5.944,5.539
1993-07-11,1.279,1.62,1.685,2.432,3.272,3.678,5.176,5.95,5.547
1993-07-12,1.264,1.606,1.71,2.445,3.305,3.721,5.212,5.957,5.553
1993-07-13,1.265,1.592,1.687,2.438,3.348,3.756,5.274,5.974,5.557
1993-07-14,1.261,1.584,1.665,2.429,3.349,3.773,5.299,6,5.56
1993-07-15,1.255,1.577,1.646,2.423,3.355,3.787,5.312,6.032,5.56
1993-07-16,1.246,1.57,1.63,2.424,3.372,3.804,5.334,6.064,5.561
1993-07-17,1.251,1.568,1.61,2.42,3.388,3.814,5.356,6.094,5.565
1993-07-18,1.237,1.571,1.612,2.444,3.441,3.868,5.443,6.12,5.567
1993-07-19,1.263,1.613,1.612,2.482,3.532,3.986,5.596,6.147,5.568
1993-07-20,1.261,1.634,1.624,2.505,3.541,3.995,5.567,6.183,5.574
1993-07-21,1.257,1.644,1.661,2.523,3.577,4.034,5.574,6.217,5.576
1993-07-22,1.283,1.664,1.669,2.524,3.65,4.112,5.741,6.242,5.558
1993-07-23,1.34,1.699,1.661,2.509,3.623,4.135,5.837,6.264,5.542
1993-07-24,1.353,1.706,1.642,2.507,3.56,4.073,5.794,6.282,5.524
1993-07-25,1.36,1.712,1.641,2.53,3.57,4.052,5.789,6.3,5.5
1993-07-26,1.364,1.722,1.681,2.555,3.589,4.031,5.773,6.321,5.482
1993-07-27,1.363,1.715,1.719,2.573,3.613,4.051,5.805,6.351,5.462
1993-07-28,1.357,1.696,1.697,2.542,3.585,4.032,5.77,6.382,5.449
1993-07-29,1.308,1.644,1.62,2.468,3.484,3.981,5.6,6.382,5.44
1993-07-30,1.254,1.578,1.49,2.347,3.359,3.906,5.408,6.371,5.43
1993-07-31,1.197,1.521,1.366,2.243,3.248,3.845,5.277,6.36,5.419
1993-08-01,1.165,1.458,1.229,2.104,3.119,3.746,5.133,6.345,5.403
1993-08-02,1.106,1.399,1.097,2,2.984,3.642,4.948,6.324,5.387
1993-08-03,1.077,1.36,0.992,1.897,2.873,3.56,4.855,6.306,5.369
1993-08-04,1.061,1.322,0.909,1.801,2.768,3.455,4.742,6.288,5.353
1993-08-05,1.075,1.339,0.896,1.774,2.736,3.431,4.789,6.307,5.349
1993-08-06,1.112,1.362,0.904,1.765,2.742,3.424,4.886,6.333,5.346
1993-08-07,1.12,1.378,0.923,1.787,2.756,3.42,4.954,6.356,5.345
1993-08-08,1.113,1.39,0.952,1.822,2.799,3.436,5.04,6.385,5.35
1993-08-09,1.121,1.401,0.979,1.855,2.881,3.471,5.154,6.414,5.358
1993-08-10,1.109,1.383,1.02,1.866,2.895,3.446,5.15,6.445,5.369
1993-08-11,1.121,1.381,1.03,1.853,2.907,3.45,5.158,6.465,5.378
1993-08-12,1.125,1.38,1.033,1.846,2.892,3.432,5.118,6.466,5.381
1993-08-13,1.121,1.372,1.039,1.856,2.882,3.431,5.09,6.458,5.381
1993-08-14,1.109,1.36,1.046,1.874,2.882,3.429,5.063,6.45,5.383
1993-08-15,1.071,1.336,1.114,1.954,2.944,3.504,5.156,6.443,5.382
1993-08-16,1.079,1.329,1.124,1.979,3.037,3.546,5.248,6.428,5.382
1993-08-17,1.028,1.307,1.142,2.002,3.047,3.587,5.239,6.423,5.386
1993-08-18,0.998,1.288,1.096,1.957,3.052,3.581,5.204,6.418,5.383
1993-08-19,0.953,1.256,1.047,1.91,2.981,3.548,5.12,6.423,5.381
1993-08-20,0.916,1.217,1.004,1.872,2.943,3.53,5.063,6.43,5.375
1993-08-21,0.89,1.184,0.963,1.832,2.902,3.509,5.027,6.44,5.368
1993-08-22,0.871,1.152,0.931,1.8,2.849,3.465,4.961,6.442,5.358
1993-08-23,0.834,1.117,0.934,1.818,2.83,3.462,4.954,6.45,5.349
1993-08-24,0.825,1.094,0.926,1.776,2.785,3.42,4.899,6.438,5.335
1993-08-25,0.792,1.067,0.917,1.753,2.75,3.407,4.858,6.428,5.326
1993-08-26,0.793,1.056,0.904,1.723,2.749,3.417,4.89,6.416,5.322
1993-08-27,0.794,1.064,0.904,1.695,2.697,3.325,4.755,6.376,5.32
1993-08-28,0.768,1.073,0.96,1.74,2.685,3.276,4.624,6.359,5.328
1993-08-29,0.759,1.051,0.983,1.745,2.734,3.335,4.712,6.375,5.33
1993-08-30,0.754,1.048,0.959,1.694,2.726,3.281,4.689,6.359,5.333
1993-08-31,0.734,1.075,0.999,1.705,2.657,3.197,4.562,6.377,5.337
1993-09-01,0.725,1.07,1.075,1.753,2.672,3.229,4.568,6.416,5.338
1993-09-02,0.735,1.067,1.027,1.704,2.678,3.221,4.522,6.382,5.322
1993-09-03,0.748,1.078,1.013,1.716,2.664,3.264,4.519,6.409,5.308
1993-09-04,0.762,1.091,0.978,1.677,2.675,3.276,4.527,6.382,5.286
1993-09-05,0.783,1.111,0.948,1.648,2.638,3.289,4.499,6.372,5.256
1993-09-06,0.818,1.142,0.932,1.694,2.682,3.352,4.598,6.379,5.242
1993-09-07,0.833,1.154,0.916,1.689,2.69,3.349,4.582,6.351,5.227
1993-09-08,0.864,1.194,0.919,1.719,2.706,3.385,4.583,6.35,5.223
1993-09-09,0.865,1.197,0.903,1.709,2.728,3.384,4.575,6.351,5.224
1993-09-10,0.876,1.217,0.888,1.707,2.738,3.395,4.595,6.365,5.229
1993-09-11,0.889,1.231,0.867,1.686,2.724,3.391,4.573,6.379,5.233
1993-09-12,0.913,1.224,0.838,1.629,2.688,3.364,4.579,6.379,5.222
1993-09-13,0.911,1.203,0.799,1.645,2.664,3.312,4.468,6.397,5.209
1993-09-14,0.929,1.22,0.817,1.677,2.659,3.288,4.396,6.395,5.2
1993-09-15,0.945,1.221,0.836,1.699,2.682,3.302,4.383,6.401,5.184
1993-09-16,0.964,1.211,0.805,1.68,2.698,3.325,4.441,6.384,5.166
1993-09-17,0.974,1.225,0.809,1.722,2.724,3.374,4.497,6.362,5.17
1993-09-18,0.984,1.262,0.816,1.714,2.768,3.392,4.517,6.336,5.177
1993-09-19,1.017,1.316,0.801,1.656,2.789,3.411,4.525,6.331,5.181
1993-09-20,1.013,1.292,0.792,1.603,2.764,3.406,4.576,6.338,5.177
1993-09-21,0.956,1.205,0.758,1.592,2.664,3.317,4.446,6.342,5.173
1993-09-22,0.924,1.173,0.785,1.623,2.624,3.242,4.265,6.333,5.155
1993-09-23,0.931,1.202,0.839,1.701,2.694,3.342,4.23,6.334,5.164
1993-09-24,0.941,1.22,0.804,1.66,2.766,3.416,4.257,6.304,5.167
1993-09-25,0.954,1.248,0.768,1.601,2.758,3.451,4.307,6.283,5.168
1993-09-26,0.931,1.221,0.727,1.571,2.719,3.463,4.265,6.27,5.169
1993-09-27,0.917,1.212,0.721,1.578,2.723,3.498,4.257,6.267,5.177
1993-09-28,0.949,1.267,0.737,1.596,2.772,3.533,4.324,6.265,5.197
1993-09-29,0.926,1.223,0.73,1.529,2.708,3.495,4.294,6.276,5.195
1993-09-30,0.914,1.217,0.729,1.552,2.659,3.475,4.226,6.29,5.21
1993-10-01,0.914,1.222,0.748,1.602,2.68,3.462,4.221,6.299,5.225
1993-10-02,0.899,1.21,0.799,1.665,2.7,3.44,4.208,6.298,5.24
1993-10-03,0.931,1.25,0.859,1.696,2.716,3.498,4.275,6.296,5.27
1993-10-04,0.939,1.234,0.805,1.611,2.72,3.512,4.327,6.291,5.273
1993-10-05,0.949,1.211,0.752,1.543,2.639,3.467,4.328,6.292,5.275
1993-10-06,0.983,1.22,0.736,1.544,2.58,3.416,4.343,6.29,5.279
1993-10-07,0.967,1.177,0.772,1.57,2.561,3.332,4.324,6.284,5.28
1993-10-08,0.982,1.206,0.825,1.606,2.58,3.332,4.336,6.281,5.285
1993-10-09,0.963,1.169,0.849,1.603,2.597,3.339,4.371,6.278,5.289
1993-10-10,1.006,1.236,0.881,1.657,2.713,3.497,4.618,6.271,5.303
1993-10-11,1.04,1.264,0.825,1.6,2.815,3.56,4.901,6.278,5.301
1993-10-12,0.991,1.151,0.794,1.553,2.667,3.398,4.844,6.297,5.308
1993-10-13,1.001,1.166,0.829,1.589,2.643,3.377,4.833,6.309,5.32
1993-10-14,1.055,1.218,0.81,1.562,2.694,3.431,4.899,6.317,5.321
1993-10-15,1.041,1.149,0.787,1.537,2.625,3.379,4.869,6.31,5.326
1993-10-16,1.068,1.184,0.793,1.568,2.611,3.389,4.866,6.317,5.337
1993-10-17,1.082,1.212,0.819,1.59,2.613,3.396,4.866,6.316,5.344
1993-10-18,1.101,1.244,0.83,1.608,2.673,3.456,4.929,6.31,5.35
1993-10-19,1.149,1.313,0.844,1.62,2.773,3.531,5.145,6.302,5.357
1993-10-20,1.091,1.16,0.853,1.588,2.68,3.446,5.096,6.303,5.356
1993-10-21,1.167,1.264,0.956,1.742,2.722,3.525,5.139,6.318,5.386
1993-10-22,1.172,1.268,0.994,1.756,2.804,3.578,5.218,6.354,5.396
1993-10-23,1.2,1.292,0.937,1.68,2.8,3.611,5.25,6.391,5.402
1993-10-24,1.203,1.286,0.915,1.694,2.808,3.639,5.384,6.385,5.412
1993-10-25,1.192,1.267,0.923,1.708,2.814,3.639,5.452,6.406,5.431
1993-10-26,1.166,1.226,0.954,1.742,2.801,3.614,5.441,6.425,5.434
1993-10-27,1.131,1.251,1.035,1.807,2.851,3.647,5.458,6.442,5.465
1993-10-28,1.174,1.365,1.069,1.863,3.014,3.764,5.584,6.455,5.473
1993-10-29,1.278,1.539,1.173,1.956,3.207,4.032,5.898,6.464,5.471
1993-10-30,1.215,1.412,1.155,1.891,3.09,3.957,5.911,6.468,5.481
1993-10-31,1.222,1.375,1.158,1.894,3.008,3.894,5.847,6.473,5.504
1993-11-01,1.231,1.401,1.177,1.95,3.1,3.933,5.949,6.428,5.503
1993-11-02,1.279,1.596,1.194,2.064,3.337,4.133,6.23,6.362,5.52
1993-11-03,1.3,1.625,1.254,2.106,3.475,4.345,6.438,6.315,5.51
1993-11-04,1.312,1.656,1.246,2.134,3.473,4.374,6.509,6.276,5.522
1993-11-05,1.311,1.598,1.248,2.118,3.425,4.317,6.474,6.271,5.516
1993-11-06,1.302,1.613,1.255,2.153,3.391,4.225,6.429,6.264,5.523
1993-11-07,1.321,1.622,1.24,2.14,3.382,4.193,6.352,6.278,5.528
1993-11-08,1.319,1.569,1.179,2.067,3.29,4.07,6.202,6.275,5.542
1993-11-09,1.325,1.609,1.129,2.038,3.231,3.985,6.028,6.234,5.561
1993-11-10,1.307,1.609,1.103,1.951,3.179,3.917,5.746,6.179,5.574
1993-11-11,1.317,1.669,1.094,1.916,3.174,3.944,5.556,6.086,5.587
1993-11-12,1.365,1.743,1.092,1.858,3.148,3.919,5.557,6.045,5.595
1993-11-13,1.416,1.787,1.123,1.781,3.05,3.802,5.593,6.063,5.578
1993-11-14,1.388,1.78,1.154,1.795,2.984,3.664,5.598,6.08,5.564
1993-11-15,1.48,1.882,1.163,1.828,2.979,3.624,5.63,6.112,5.553
1993-11-16,1.529,1.893,1.193,1.871,3.037,3.644,5.644,6.145,5.541
1993-11-17,1.643,1.889,1.182,1.84,3.047,3.644,5.615,6.178,5.526
1993-11-18,1.682,1.954,1.184,1.825,2.975,3.591,5.495,6.188,5.515
1993-11-19,1.675,1.89,1.177,1.826,2.966,3.567,5.449,6.181,5.501
1993-11-20,1.732,1.99,1.19,1.875,2.993,3.585,5.466,6.162,5.486
1993-11-21,1.827,2.132,1.263,1.884,3.056,3.646,5.508,6.15,5.467
1993-11-22,1.781,1.939,1.336,1.913,3.061,3.6,5.474,6.166,5.464
1993-11-23,1.77,2.001,1.352,2.014,3.039,3.536,5.427,6.193,5.469
1993-11-24,1.821,1.993,1.412,2.132,3.173,3.564,5.475,6.203,5.463
1993-11-25,1.879,2.104,1.427,2.154,3.302,3.613,5.486,6.199,5.466
1993-11-26,1.907,2.123,1.452,2.128,3.265,3.565,5.468,6.193,5.475
1993-11-27,1.865,2.043,1.511,2.171,3.229,3.521,5.407,6.16,5.489
1993-11-28,1.948,2.216,1.626,2.287,3.242,3.502,5.404,6.067,5.494
1993-11-29,1.969,2.268,1.58,2.172,3.197,3.436,5.396,5.96,5.484
1993-11-30,1.991,2.292,1.504,2.044,3.061,3.414,5.314,5.942,5.475
1993-12-01,1.985,2.097,1.482,2.046,2.974,3.378,5.221,5.978,5.468
1993-12-02,2.015,2.182,1.513,2.102,2.973,3.354,5.122,5.957,5.453
1993-12-03,2.021,2.205,1.537,2.089,2.966,3.306,4.992,5.897,5.442
1993-12-04,2.056,2.252,1.557,2.094,2.943,3.286,4.903,5.882,5.438
1993-12-05,2.097,2.275,1.568,2.088,2.927,3.284,4.885,5.887,5.428
1993-12-06,2.144,2.351,1.581,2.086,2.904,3.289,4.866,5.885,5.417
1993-12-07,2.186,2.356,1.588,2.08,2.924,3.33,4.902,5.911,5.409
1993-12-08,2.214,2.449,1.6,2.142,3.002,3.371,4.977,5.956,5.412
1993-12-09,2.125,2.259,1.606,2.105,2.96,3.339,4.964,6.001,5.409
1993-12-10,2.178,2.33,1.609,2.177,2.993,3.382,5.05,6.074,5.41
1993-12-11,2.173,2.34,1.609,2.187,3.026,3.383,5.075,6.121,5.401
1993-12-12,2.226,2.396,1.594,2.153,2.994,3.369,5.08,6.145,5.393
1993-12-13,2.282,2.541,1.687,2.156,2.96,3.375,5.172,6.16,5.382
1993-12-14,2.196,2.361,1.744,2.23,3.008,3.378,5.32,6.179,5.381
1993-12-15,2.118,2.351,1.714,2.24,2.967,3.342,5.347,6.179,5.388
1993-12-16,2.037,2.219,1.676,2.252,2.961,3.31,5.336,6.167,5.387
1993-12-17,2.017,2.244,1.67,2.341,3.06,3.375,5.508,6.103,5.404
1993-12-18,1.937,2.282,1.679,2.343,3.144,3.387,5.436,6.02,5.412
1993-12-19,1.876,2.204,1.679,2.295,3.139,3.415,5.246,5.957,5.424
1993-12-20,1.998,2.375,1.666,2.272,3.187,3.452,5.199,5.96,5.442
1993-12-21,2.053,2.299,1.645,2.187,3.201,3.481,5.166,6.001,5.436
1993-12-22,2.102,2.326,1.754,2.272,3.227,3.518,5.236,6.044,5.452
1993-12-23,2.161,2.425,1.77,2.213,3.233,3.569,5.31,6.093,5.449
1993-12-24,2.127,2.307,1.829,2.266,3.2,3.497,5.148,6.14,5.469
1993-12-25,2.095,2.391,1.84,2.374,3.239,3.465,5.012,6.143,5.492
1993-12-26,2.214,2.15,2.013,2.551,3.474,3.744,5.081,6.096,5.514
1993-12-27,2.344,2.525,1.979,2.482,3.633,4.041,5.365,6.079,5.51
1993-12-28,2.335,2.641,2.117,2.491,3.571,4.111,5.506,6.082,5.516
1993-12-29,2.356,2.589,2.117,2.559,3.469,3.914,5.329,6.082,5.53
1993-12-30,2.374,2.518,2.163,2.61,3.465,3.868,5.249,6.082,5.532
1993-12-31,2.409,2.611,2.333,2.745,3.742,4.311,5.562,6.076,5.528
1994-01-01,2.313,2.429,2.438,2.756,3.745,4.338,5.68,6.091,5.515
1994-01-02,2.285,2.406,2.451,2.821,3.764,4.396,5.722,6.139,5.54
1994-01-03,2.301,2.405,2.509,2.832,3.753,4.422,5.747,6.174,5.526
1994-01-04,2.299,2.445,2.527,2.837,3.724,4.359,5.782,6.21,5.525
1994-01-05,2.376,2.553,2.579,2.925,3.868,4.519,5.91,6.206,5.523
1994-01-06,2.412,2.745,2.674,3.043,4.088,4.838,6.038,6.179,5.488
1994-01-07,2.382,2.72,2.711,3.069,4.065,4.839,6.008,6.171,5.483
1994-01-08,2.373,2.594,2.694,3.038,3.94,4.466,5.86,6.168,5.499
1994-01-09,2.418,2.622,2.797,3.175,4.018,4.528,5.699,6.14,5.499
1994-01-10,2.387,2.739,2.805,3.154,4.094,4.649,5.709,6.094,5.484
1994-01-11,2.296,2.715,2.728,3.151,3.989,4.495,5.638,6.088,5.5
1994-01-12,2.245,2.637,2.655,3.194,3.981,4.439,5.574,6.078,5.461
1994-01-13,2.246,2.562,2.641,3.181,3.969,4.397,5.512,6.029,5.415
1994-01-14,2.159,2.439,2.661,3.257,3.959,4.372,5.526,6.026,5.374
1994-01-15,2.21,2.457,2.7,3.301,3.997,4.368,5.437,6.015,5.321
1994-01-16,2.214,2.452,2.782,3.354,4.005,4.421,5.431,6.032,5.293
1994-01-17,2.173,2.467,2.765,3.374,3.957,4.421,5.466,6.075,5.289
1994-01-18,2.166,2.518,2.751,3.367,3.922,4.363,5.496,6.11,5.285
1994-01-19,2.168,2.482,2.701,3.364,3.87,4.358,5.462,6.102,5.289
